YEAR	County	NAICS2dig	NAICSname2dig	Diesel	LPG_NGL	Net_electricity	Other	Residual_fuel_oil	Coal	Natural_gas	Coke_and_breeze
2010	Livingston	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	3448.9643044334657	1106.9013699133648	26644.25222778631	466.9588160424762	167.98017021109024	0	30913.232917136855	0.9562423500611992
2010	Monroe	11	Agriculture, Forestry, Fishing and HuntingT	61417.1878213036	14284.045548669621	38874.9586062316	21697.24874889379	8920.595778676545	0	0	0
2010	Monroe	21	Mining, Quarrying, and Oil and Gas ExtractionT	35777.35337230151	0	35045.65703044623	20041.605781467104	12169.673151377716	36597.92604839276	11798.760053746108	0
2010	Monroe	23	ConstructionT	1050636.397038226	63965.98943167412	280311.6759599657	0	0	0	257871.05061805292	0
2010	Monroe	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	38293.424940526274	8272.050490120233	331528.8098975413	268840.9673164891	41485.8043875	135265.3738143699	448313.7950584054	0
2010	Monroe	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	137822.7984455601	24020.363802877666	1012052.6622332059	860850.7042325448	361828.64942988835	11162190.18609002	3016129.682192813	0
2010	Monroe	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	62892.27774795375	36366.62356107602	1025154.6458576818	109821.89168573786	5522.250145021398	249.5757212738344	1039173.2233721662	2024.3014343764037
2010	Ontario	11	Agriculture, Forestry, Fishing and HuntingT	131452.78686462855	30572.510101522574	82277.13199214461	46439.179593108005	19092.980600344643	0	0	0
2010	Ontario	21	Mining, Quarrying, and Oil and Gas ExtractionT	19555.182229132177	0	16019.920047262985	10952.348653661853	5403.971090520299	12647.892281784829	5725.434112425899	0
2010	Ontario	23	ConstructionT	224887.22622265722	14860.34500214208	58456.012002001415	0	0	0	52914.012932199235	0
2010	Ontario	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	11776.161429642229	2524.642427576702	76290.63625343695	27319.60606662679	11306.138105348587	10229.52945701745	127688.5844683643	0
2010	Ontario	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	27913.01567792862	3921.8630008555974	281483.5070719424	7583.987659986606	2282.4214934988377	150303.54253727003	2114771.366466026	0
2010	Ontario	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	19590.84254322255	11199.56533360221	297496.1119322456	4930.4065944541035	3602.001708091757	0	365636.98013216234	0.9562423500611992
2010	Orleans	11	Agriculture, Forestry, Fishing and HuntingT	57761.79970584883	13433.897044782727	37775.10757790755	20405.886053396654	8389.665579022572	0	0	0
2010	Orleans	21	Mining, Quarrying, and Oil and Gas ExtractionT	20551.811804201443	0	20221.477119108196	10313.90479728154	7048.366289241965	28681.33125118629	13969.217220571136	0
2010	Orleans	23	ConstructionT	73572.26767361147	5835.90622065599	18664.98686843836	0	0	0	15343.687626523868	0
2010	Orleans	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	2516.964773045364	930.030947961361	57521.26401895325	7605.39945472986	10715.845141773478	224.26705335987018	134270.70721136942	0
2010	Orleans	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	10206.46076852644	9057.163760631365	32635.384135626053	9071.219026517452	716.8519949649356	31.591514272449206	1485152.1351288701	0.638732754215636
2010	Orleans	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	1312.6444482017318	737.0650525549105	43768.13777621565	1235.6070980905765	27.572319513648154	0	38407.86675423136	0
2010	Seneca	11	Agriculture, Forestry, Fishing and HuntingT	112011.66155514725	26051.008396722922	70890.31386531897	39571.087015741316	16269.236522822346	0	0	0
2010	Seneca	21	Mining, Quarrying, and Oil and Gas ExtractionT	6495.682061677656	0	7086.374459999689	3639.1828588371427	2497.444564149997	8342.155949862812	2309.1336829005177	0
2010	Seneca	23	ConstructionT	58182.943616057826	4804.681145710762	14476.702776128735	0	0	0	11766.589766595594	0
2010	Seneca	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	20387.41170599431	5829.989567135882	154674.04785598835	20936.906344709638	26272.156456133333	6101.678659919594	304156.0530027463	0
2010	Seneca	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	7556.596056576823	209.25002832026235	2093.4217740126032	617.9245935287016	769.2696005778632	0.9106141181612876	3609.5903111780362	0
2010	Seneca	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	6246.000135220186	6211.960122983537	182911.66248534483	13447.17844558129	2248.68280925957	0	110346.94802222711	0
2010	Wayne	11	Agriculture, Forestry, Fishing and HuntingT	122461.69726090561	28481.41576803698	77020.66782974481	43262.83898592862	17787.06154397175	0	0	0
2010	Wayne	21	Mining, Quarrying, and Oil and Gas ExtractionT	16730.67984442826	0	17063.56844276114	8773.939311107515	5054.2560798714385	22492.043467284486	8854.794275493761	0
2010	Wayne	23	ConstructionT	181066.79886225107	11061.786140849019	46597.50437525009	0	0	0	44495.26369112374	0
2010	Wayne	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	3386.8741891497484	1754.5449770969533	74498.64731802004	41018.05039945327	25348.468757947678	24008.83912368736	161699.57884822393	0
2010	Wayne	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	38401.68170868655	3392.1171812260386	245256.6206483963	12420.387029613323	7960.304671635501	135726.44725158555	280943.0420515432	1.916198262646908
2010	Wayne	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	15887.157314791692	4785.236877019541	241827.4075414236	9070.968106139406	2552.9060395174815	0	292992.44237618044	33.21348429212564
2010	Wyoming	11	Agriculture, Forestry, Fishing and HuntingT	113108.14879984144	26306.022901657878	74470.82697487617	39958.45018462068	16428.49681840688	0	0	0
2010	Wyoming	21	Mining, Quarrying, and Oil and Gas ExtractionT	0	0	0	0	0	0	0	0
2010	Wyoming	23	ConstructionT	64384.224575403474	4242.366687606006	17405.745005240573	0	0	0	15122.367793394873	0
2010	Wyoming	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	6665.056489356824	3551.7760280785774	13554.547628175766	25781.807239667603	3035.006265494916	998728.8135541492	128876.55648343221	0
2010	Wyoming	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	2672.1406710280626	371.1449899596605	14705.920066052608	900.3564035971209	705.5554538442683	65.91487089938228	7189.733900134058	0
2010	Wyoming	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	4541.399040340433	1936.1582583487261	208265.08810475923	284014.86847371527	124.63866390799693	5183.495749533489	349605.5357088317	0.3187474500203997
2010	Yates	11	Agriculture, Forestry, Fishing and HuntingT	198573.5553813887	46183.060645527636	137672.1910406051	70151.36932999968	28841.99818861733	0	0	0
2010	Yates	23	ConstructionT	49656.174388946936	2421.3272561155563	14662.484555356932	0	0	0	13316.091850847384	0
2010	Yates	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	17190.077325141094	1780.832080743316	36790.95620017768	32727.58643467048	2840.8522368754793	78.7911757741308	55257.52656288573	0
2010	Yates	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	3322.392376369961	808.5942395234092	95692.22773585796	2615.4740153384914	25762.009814298006	5037.202089088883	96569.67716031274	0.638732754215636
2010	Yates	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	388.8367143370346	264.3145124894652	1611.5284499092072	33.872239127729195	7.356650411972421	0	1657.2503477779765	0
2011	Genesee	11	Agriculture, Forestry, Fishing and HuntingT	98086.68273977264	22812.419351555392	58286.37203571871	34651.7193289737	14246.690202401216	0	0	0
2011	Genesee	21	Mining, Quarrying, and Oil and Gas ExtractionT	34717.75331652069	0	51318.955738813005	25330.558732979433	10169.603548778096	41970.564366439634	179300.7392134499	0
2011	Genesee	23	ConstructionT	101968.69742029285	6114.435537279448	27291.84406895382	0	0	0	25213.481477041736	0
2011	Genesee	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	6583.509541221066	1306.329470678615	56252.94341499466	535966.0588673597	13895.571954150882	3187.557572183391	111668.06335866498	0
2011	Genesee	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	1457.0493216900866	751.6345617017458	32946.96553521307	16870.55943813705	439.4320438649512	125.95507195682137	593241.19555350265	0
2011	Genesee	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	4366.477500609278	6538.256277335568	104759.79518649525	2818.309707503458	346.9706930102579	0	116806.12925425629	0.3187474500203997
2011	Livingston	11	Agriculture, Forestry, Fishing and HuntingT	108465.29526858643	25226.215543671937	63106.44255050573	38318.23916966148	15754.141298703958	0	0	0
2011	Livingston	21	Mining, Quarrying, and Oil and Gas ExtractionT	11743.96605877213	0	5660.06451297618	5896.26651216941	2717.683485979744	2434.601082380644	7035.771737924833	0
2011	Livingston	23	ConstructionT	112750.65227898615	9671.894600636095	27764.979708513707	0	0	0	22082.150098135317	0
2011	Livingston	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	6486.9705384896415	3211.973559017086	16797.847567223973	6128.347221366053	4358.1426332423625	223.72269869513832	25287.77684776132	0
2011	Livingston	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	3905.935402315525	735.3325846303566	24956.42631034875	18143.57210180984	748.0941006597615	92.04270046286375	88141.07480316036	1.277465508431272
2011	Livingston	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	3310.3628851549324	1029.0565506829682	22488.667121403338	257.5018017710072	165.52795340709946	0	27293.290280840996	0.9562423500611992
2011	Monroe	11	Agriculture, Forestry, Fishing and HuntingT	74915.47085895276	17423.3962187069	47418.90555265613	26465.874847551764	10881.166279484578	0	0	0
2011	Monroe	21	Mining, Quarrying, and Oil and Gas ExtractionT	40459.32055762379	0	39631.87151359017	22664.330264006374	13762.24512722878	41387.27664753697	13342.79286199452	0
2011	Monroe	23	ConstructionT	1011848.5634041859	61604.46629835526	269963.0123466884	0	0	0	248350.85939052183	0
2011	Monroe	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	41019.705902933216	9601.261694832912	317138.7247946499	261763.3849464806	37171.623534184204	127160.37962146066	405206.5496462403	0
2011	Monroe	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	114158.52749041693	23013.589230693087	899246.2094828105	503576.8581340731	201650.50371369734	10366744.481003579	2596781.256165694	0
2011	Monroe	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	63951.46415842111	36594.60666152531	1099669.625369392	111306.85911035346	5781.946087739383	249.5757212738344	1838960.9918846337	2023.9826869263832
2011	Ontario	11	Agriculture, Forestry, Fishing and HuntingT	160343.50925245899	37291.74309086819	100360.01814426431	56645.592690494384	23289.24007294786	0	0	0
2011	Ontario	21	Mining, Quarrying, and Oil and Gas ExtractionT	22114.251385172	0	18116.350691315034	12385.61668959077	6111.156304947992	14303.04592075279	6474.687260280488	0
2011	Ontario	23	ConstructionT	216584.74561020627	14311.724574263873	56297.908518403376	0	0	0	50960.51128661621	0
2011	Ontario	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	11804.53505352147	2873.434212832576	97964.44117192275	46504.21050468762	18728.605591713833	18295.362994549097	180518.48801379255	0
2011	Ontario	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	29883.28863768082	3567.5867590766998	309474.5764752515	10118.980745528988	2766.0587015349024	152497.99858526303	2205750.3539214493	0
2011	Ontario	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	20403.59016513736	12027.943721531256	322320.3177862156	4775.586549091857	3805.3139374318407	0	410844.6905546946	0.9562423500611992
2011	Orleans	11	Agriculture, Forestry, Fishing and HuntingT	70456.70074010133	16386.40188978992	46077.32902360152	24890.69617502229	10233.548123862698	0	0	0
2011	Orleans	21	Mining, Quarrying, and Oil and Gas ExtractionT	23241.303882189666	0	22867.740282433944	11663.623523284214	7970.743619195921	32434.684674287033	15797.2847120583	0
2011	Orleans	23	ConstructionT	70856.09594507836	5620.45379560315	17975.905081936922	0	0	0	14777.222953618922	0
2011	Orleans	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	2981.058568844094	1734.7390911273476	206946.87906220107	37859.08804503738	35265.62580127368	2324.746028723073	536120.2180307579	0
2011	Orleans	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	10159.05167546239	9033.852107135783	28787.898467510164	9372.120172565435	258.5136064287868	31.591514272449206	1460589.7453389568	0.638732754215636
2011	Orleans	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	1825.1138101333154	937.2766860235856	72097.38207514427	2720.74416160822	35.52690459536986	0	85323.97559750585	0
2011	Seneca	11	Agriculture, Forestry, Fishing and HuntingT	136629.6091496851	31776.50474765104	86470.60262692755	48268.02921700315	19844.89290146462	0	0	0
2011	Seneca	21	Mining, Quarrying, and Oil and Gas ExtractionT	7345.732928844551	0	8013.7256908012	4115.420845173323	2824.2701226208583	9433.843755991502	2611.31612824128	0
2011	Seneca	23	ConstructionT	56034.92138526481	4627.299918989699	13942.245812299127	0	0	0	11332.185887581585	0
2011	Seneca	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	22260.238412814757	5757.085905741014	154696.6511458853	41100.400320324574	25977.048024864016	6033.9797384243	303026.7768738368	0
2011	Seneca	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	7556.596056576823	209.25002832026235	2093.4217740126032	617.9245935287016	769.2696005778632	0.9106141181612876	3609.5903111780362	0
2011	Seneca	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	6231.4592431156825	6196.638819937356	182471.24487673235	13427.218052356675	2248.68280925957	0	110049.3087883974	0
2011	Wayne	11	Agriculture, Forestry, Fishing and HuntingT	149376.35599956618	34741.067585187964	93948.28713298542	52771.15524657227	21696.305839350156	0	0	0
2011	Wayne	21	Mining, Quarrying, and Oil and Gas ExtractionT	18920.123350900438	0	19296.575079170398	9922.132010358928	5715.676192922452	25435.442000676176	10013.567977931394	0
2011	Wayne	23	ConstructionT	174382.09910245234	10653.402496672858	44877.19823264565	0	0	0	42852.568948756794	0
2011	Wayne	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	3152.244614967406	1479.033709977587	61328.664753659534	36276.5407717291	19094.488839390688	18247.682878924777	140535.02630788667	0
2011	Wayne	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	30433.164282808	3500.743928415962	231954.59625542667	11056.610577962045	5382.824956865249	139938.96954625804	250812.7556829097	1.277465508431272
2011	Wayne	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	9582.284618076355	4359.853109524873	136834.30671096058	3306.7924971772186	720.7671405981561	0	160370.48216250495	94.30370985603545
2011	Wyoming	11	Agriculture, Forestry, Fishing and HuntingT	137967.08260200438	32087.56639652774	90838.04169462917	48740.52714827358	20039.155459814985	0	0	0
2011	Wyoming	21	Mining, Quarrying, and Oil and Gas ExtractionT	0	0	0	0	0	0	0	0
2011	Wyoming	23	ConstructionT	62007.260862241186	4085.7452210764504	16763.152436162425	0	0	0	14564.073898593104	0
2011	Wyoming	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	5162.636520049117	2443.63754242897	9831.361103062762	24235.01974751944	2330.116896508218	988386.8096033507	78724.21563702068	0
2011	Wyoming	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	3690.2854657628	478.4238613859332	16387.98103338521	1424.4620684123731	792.4067829797874	65.91487089938228	10200.03206700983	0.638732754215636
2011	Wyoming	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	4268.46086083809	1801.951087212215	308864.37683394755	382915.07894317154	124.63866390799693	14895.729890764647	421807.6067012437	251039.09991088492
2011	Yates	11	Agriculture, Forestry, Fishing and HuntingT	242216.09502564996	56333.18386432492	167929.8154451337	85569.25269923038	35180.898889412354	0	0	0
2011	Yates	23	ConstructionT	47822.9469883629	2331.935684446675	14121.168822151682	0	0	0	12824.482806250888	0
2011	Yates	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	19069.448541228514	1978.8558039853606	38860.8759090816	33340.29538690671	2921.010721651093	78.7911757741308	57822.13128735393	0
2011	Yates	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	3986.2502999638946	878.5429631222964	96106.11323288744	3017.9966092619165	25833.750185830555	5036.291474970722	99177.08978770279	1.277465508431272
2011	Yates	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	763.5648064816301	659.1542938730761	8585.915266299842	98.17125202322546	159.494182741198	0	4173.025856448213	0
2012	Genesee	11	Agriculture, Forestry, Fishing and HuntingT	102505.00178210475	23840.005808832666	60911.88428957992	36212.60758703558	14888.433004311182	0	0	0
2012	Genesee	21	Mining, Quarrying, and Oil and Gas ExtractionT	29376.56049859443	0	43423.73177899562	21433.54969713644	8605.049156658388	35513.554463910456	151716.01010368834	0
2012	Genesee	23	ConstructionT	103127.5425238941	6183.92434965935	27602.008076808073	0	0	0	25500.025488033443	0
2012	Genesee	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	6655.534894145296	1341.74525195075	55186.19101845503	531397.1510726453	12461.968284125487	3187.557572183391	111025.92579111544	0
2012	Genesee	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	1457.0493216900866	751.6345617017458	37908.21946523307	16870.55943813705	439.43204386495125	125.95507195682137	608216.694988105	0
2012	Genesee	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	4549.179403614479	2687.506492779987	103602.2022617458	2798.651903660394	351.87512661823956	0	108511.2950941354	0.3187474500203997
2012	Livingston	11	Agriculture, Forestry, Fishing and HuntingT	113351.11937978402	26362.531559152656	65949.07509782581	40044.2859791057	16463.787303150086	0	0	0
2012	Livingston	21	Mining, Quarrying, and Oil and Gas ExtractionT	9937.202049730264	0	4789.285357133691	4989.14858722027	2299.5783342905524	2060.0470697066985	5953.345316705627	0
2012	Livingston	23	ConstructionT	114032.0312180815	9781.812918551803	28080.520767689733	0	0	0	22333.107422938006	0
2012	Livingston	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	5169.181029316089	2714.5649270658814	11870.26394982638	4684.234724140737	2705.3838125531493	150.47765006042607	15137.394077746936	0
2012	Livingston	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	5325.776161255116	903.2532573795971	31754.148416100372	18824.445729494673	1308.3947759343996	92.95331458102504	94518.45757195666	1.916198262646908
2012	Livingston	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	2541.2056240427446	797.3653038306863	20876.453465594986	237.52878846016694	138.95276664757117	0	25700.093002869628	0.6374949000407995
2012	Monroe	11	Agriculture, Forestry, Fishing and HuntingT	78290.04161836505	18208.23388621622	49554.89228926226	27658.03137221626	11371.308904686584	0	0	0
2012	Monroe	21	Mining, Quarrying, and Oil and Gas ExtractionT	34234.80970260474	0	33534.66051149937	19177.51022339001	11644.97664611666	35020.00331714667	11290.055498610749	0
2012	Monroe	23	ConstructionT	1023347.9331416828	62304.58345132391	273031.0648267738	0	0	0	251173.29592899812	0
2012	Monroe	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	66674.03057624215	10769.711330874	489790.603021562	484421.6585071383	41447.26704511577	126927.04875318933	792065.4583677173	0
2012	Monroe	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	115567.54955514125	22389.017437413357	908236.0757912399	505208.83654296893	147530.1721416025	9233758.450936254	2650065.602672701	0
2012	Monroe	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	58194.554726808	29506.56525830407	1122115.661713209	35313.65239442546	7507.557202978258	0	1707320.9671886112	257.7322335966768
2012	Ontario	11	Agriculture, Forestry, Fishing and HuntingT	167566.1898494166	38971.5513382046	104880.73968229422	59197.195964840976	24338.304941098668	0	0	0
2012	Ontario	21	Mining, Quarrying, and Oil and Gas ExtractionT	18712.05886437631	0	15329.219815728105	10480.137198884497	5170.9784118790685	12102.577317560053	5478.581527929642	0
2012	Ontario	23	ConstructionT	219046.16934430174	14474.373233769793	56937.718158813266	0	0	0	51539.66293291113	0
2012	Ontario	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	12500.12425744622	2723.5967501612463	82311.12320465434	24644.984976093045	11483.08382845055	8206.827437744692	147061.1261270766	0
2012	Ontario	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	30186.44370036227	3652.5071034097177	298912.05191835767	10332.860062557585	3105.5688396391342	147491.47739632844	2230662.7224717634	0.638732754215636
2012	Ontario	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	16347.750676566557	6951.561647842492	233251.07770556878	3750.09728005475	1813.1916553078174	0	398658.0514188301	1.274989800081599
2012	Orleans	11	Agriculture, Forestry, Fishing and HuntingT	73630.42599866445	17124.528101041717	48152.884385025005	26011.898705428703	10694.51876007273	0	0	0
2012	Orleans	21	Mining, Quarrying, and Oil and Gas ExtractionT	19665.718669545102	0	19349.626392828726	9869.219904317411	6744.475370088856	27444.733185935183	13366.933217895483	0
2012	Orleans	23	ConstructionT	71661.35522487291	5684.328646668528	18180.196105692394	0	0	0	14945.16186916711	0
2012	Orleans	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	1302.1357711462833	277.23321253886235	51775.228508241555	5615.450018601514	8284.9519621652	0	123404.11642372864	0
2012	Orleans	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	10587.503266445965	9089.41612254882	33441.67085616774	4180.336832418284	273.62456403175713	855.3606945706782	1455765.1225163967	0.638732754215636
2012	Orleans	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	1610.9012512291686	898.0200093939624	68073.31104197228	2732.6688283824856	27.572319513648154	0	79418.70319909797	0
2012	Seneca	11	Agriculture, Forestry, Fishing and HuntingT	142784.09604831957	33207.87883538307	90365.67481732968	50442.26476731861	20738.80699612519	0	0	0
2012	Seneca	21	Mining, Quarrying, and Oil and Gas ExtractionT	6215.620170560774	0	6780.844815293322	3482.2791766851196	2389.767026833033	7982.483178146656	2209.5751854349287	0
2012	Seneca	23	ConstructionT	56671.742252068114	4679.887860090028	14100.69545127208	0	0	0	11460.972941463373	0
2012	Seneca	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	19909.947389143254	3696.844819517909	41883.35805970724	34843.210631358634	3035.1843850447367	82.77872856513234	57719.6405513317	0
2012	Seneca	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	7556.596056576823	209.25002832026235	2093.4217740126032	617.9245935287016	769.2696005778632	0.9106141181612876	3609.5903111780362	0
2012	Seneca	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	6241.194567461921	6206.89663998647	182632.08063576993	13428.888521581703	2248.68280925957	0	110182.15778916357	0
2012	Wayne	11	Agriculture, Forestry, Fishing and HuntingT	156105.02068423133	36305.98053947571	98180.19195879559	55148.234311733184	22673.61691319476	0	0	0
2012	Wayne	21	Mining, Quarrying, and Oil and Gas ExtractionT	16009.335143069598	0	16327.871220836492	8395.6501626114	4836.341394011304	21522.297077495223	8473.019058249642	0
2012	Wayne	23	ConstructionT	176363.90182047323	10774.475371312774	45387.21476468869	0	0	0	43339.57614762602	0
2012	Wayne	31	Manufacturing (Food, Beverages, Tobacco, Textiles, Apparel, Leather)	2531.9645653099824	853.7522795230875	67436.7337459307	38084.198036628746	21702.12898853526	23789.103977783223	146533.5658009748	0
2012	Wayne	32	Manufacturing (Wood, Paper, Printing, Petroleum, Coal products, Chemicals, Plastic and Rubber products, Minerals)	20272.79386131631	2453.899571144024	204123.9983685408	7656.990715295431	1584.8922644535228	139843.61523931343	230455.3859573464	0.638732754215636
2012	Wayne	33	Manufacturing (Metals, Machinery, Electronics, Transportation, Furniture, Miscellaneous	9449.840372862733	4297.226460323	134117.64832883413	3291.7836991012814	715.8627069901745	0	159294.9904110828	94.30370985603545
2012	Wyoming	11	Agriculture, Forestry, Fishing and HuntingT	144181.81605254512	33532.95227024521	94929.84537456742	50936.046389186806	20941.820120167013	0	0	0
